"ID","exercise_name","image_url","level","reps","gender","body_part","equipment"
"[382929,630584767]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Male","WB","Barbell"
"[382929,630584768]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Male","WB","Barbell"
"[382929,630584769]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Male","WB","Barbell"
"[382929,630584770]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.25x","Male","WB","Barbell"
"[382929,630584771]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.15x","Female","WB","Barbell"
"[382929,630584772]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.25x","Female","WB","Barbell"
"[382929,630584773]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.45x","Female","WB","Barbell"
"[382929,630584774]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.65x","Female","WB","Barbell"
"[382929,630584775]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","0.90x","Female","WB","Barbell"
"[382929,630584776]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.25x","Male","WB","Barbell"
"[382929,630584777]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Male","WB","Barbell"
"[382929,630584778]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Male","WB","Barbell"
"[382929,630584779]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584780]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.50x","Male","WB","Barbell"
"[382929,630584781]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.25x","Female","WB","Barbell"
"[382929,630584782]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.40x","Female","WB","Barbell"
"[382929,630584783]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.60x","Female","WB","Barbell"
"[382929,630584784]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.80x","Female","WB","Barbell"
"[382929,630584785]","Muscle Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.05x","Female","WB","Barbell"
"[382929,630584786]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584787]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Male","WB","Barbell"
"[382929,630584788]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584789]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584790]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.75x","Male","WB","Barbell"
"[382929,630584791]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.40x","Female","WB","Barbell"
"[382929,630584792]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.55x","Female","WB","Barbell"
"[382929,630584793]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Female","WB","Barbell"
"[382929,630584794]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.95x","Female","WB","Barbell"
"[382929,630584796]","Snatch Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.20x","Female","WB","Barbell"
"[382929,630584797]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.05x","Male","WB","Barbell"
"[382929,630584798]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.15x","Male","WB","Barbell"
"[382929,630584799]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.25x","Male","WB","Barbell"
"[382929,630584800]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.40x","Male","WB","Barbell"
"[382929,630584801]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","0.60x","Male","WB","Barbell"
"[382929,630584802]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.05x","Female","WB","Barbell"
"[382929,630584803]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.10x","Female","WB","Barbell"
"[382929,630584804]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.20x","Female","WB","Barbell"
"[382929,630584805]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.30x","Female","WB","Barbell"
"[382929,630584806]","Wall Ball","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","0.40x","Female","WB","Barbell"
"[382929,630584808]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584809]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.00x","Male","WB","Barbell"
"[382929,630584810]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.25x","Male","WB","Barbell"
"[382929,630584811]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.75x","Male","WB","Barbell"
"[382929,630584812]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.25x","Male","WB","Barbell"
"[382929,630584813]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584814]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Female","WB","Barbell"
"[382929,630584815]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","WB","Barbell"
"[382929,630584816]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Female","WB","Barbell"
"[382929,630584817]","Zercher Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.50x","Female","WB","Barbell"
"[382929,630584818]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584820]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Male","WB","Barbell"
"[382929,630584821]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584822]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584823]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.75x","Male","WB","Barbell"
"[382929,630584824]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.35x","Female","WB","Barbell"
"[382929,630584825]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.50x","Female","WB","Barbell"
"[382929,630584826]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.70x","Female","WB","Barbell"
"[382929,630584827]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.95x","Female","WB","Barbell"
"[382929,630584828]","Hang Snatch","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.25x","Female","WB","Barbell"
"[382929,630584829]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","WB","Barbell"
"[382929,630584830]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.25x","Male","WB","Barbell"
"[382929,630584832]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.75x","Male","WB","Barbell"
"[382929,630584833]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.25x","Male","WB","Barbell"
"[382929,630584834]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.00x","Male","WB","Barbell"
"[382929,630584835]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584836]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","WB","Barbell"
"[382929,630584837]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","WB","Barbell"
"[382929,630584838]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Female","WB","Barbell"
"[382929,630584839]","Behind The Back Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Female","WB","Barbell"
"[382929,630584840]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Beginner","< 1","Male","WB","Body Weight"
"[382929,630584841]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Novice","< 1","Male","WB","Body Weight"
"[382929,630584843]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Intermediate","7","Male","WB","Body Weight"
"[382929,630584844]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Advanced","14","Male","WB","Body Weight"
"[382929,630584845]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Elite","22","Male","WB","Body Weight"
"[382929,630584846]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Beginner","< 1","Female","WB","Body Weight"
"[382929,630584847]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Novice","< 1","Female","WB","Body Weight"
"[382929,630584848]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Intermediate","5","Female","WB","Body Weight"
"[382929,630584849]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Advanced","11","Female","WB","Body Weight"
"[382929,630584850]","Muscle Ups","https://static.strengthlevel.com/images/silhouettes/muscle-ups-256x256.png","Elite","19","Female","WB","Body Weight"
"[382929,630584851]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Beginner","< 1","Male","WB","Body Weight"
"[382929,630584852]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Novice","8","Male","WB","Body Weight"
"[382929,630584853]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Intermediate","36","Male","WB","Body Weight"
"[382929,630584855]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Advanced","73","Male","WB","Body Weight"
"[382929,630584856]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Elite","115","Male","WB","Body Weight"
"[382929,630584857]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Beginner","< 1","Female","WB","Body Weight"
"[382929,630584858]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Novice","7","Female","WB","Body Weight"
"[382929,630584859]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Intermediate","29","Female","WB","Body Weight"
"[382929,630584860]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Advanced","57","Female","WB","Body Weight"
"[382929,630584861]","Burpees","https://static.strengthlevel.com/images/silhouettes/burpees-256x256.png","Elite","89","Female","WB","Body Weight"
"[382929,630584862]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Beginner","< 1","Male","WB","Body Weight"
"[382929,630584863]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Novice","< 1","Male","WB","Body Weight"
"[382929,630584865]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Intermediate","8","Male","WB","Body Weight"
"[382929,630584866]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Advanced","20","Male","WB","Body Weight"
"[382929,630584867]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Elite","33","Male","WB","Body Weight"
"[382929,630584868]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Beginner","< 1","Female","WB","Body Weight"
"[382929,630584869]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Novice","< 1","Female","WB","Body Weight"
"[382929,630584870]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Intermediate","5","Female","WB","Body Weight"
"[382929,630584871]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Advanced","11","Female","WB","Body Weight"
"[382929,630584872]","Ring Muscle Ups","https://static.strengthlevel.com/images/silhouettes/ring-muscle-ups-256x256.png","Elite","19","Female","WB","Body Weight"
"[382929,630584873]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Beginner","< 1","Male","WB","Body Weight"
"[382929,630584874]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Novice","2","Male","WB","Body Weight"
"[382929,630584875]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Intermediate","11","Male","WB","Body Weight"
"[382929,630584876]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Advanced","23","Male","WB","Body Weight"
"[382929,630584877]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Elite","37","Male","WB","Body Weight"
"[382929,630584878]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Beginner","< 1","Female","WB","Body Weight"
"[382929,630584879]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Novice","< 1","Female","WB","Body Weight"
"[382929,630584880]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Intermediate","5","Female","WB","Body Weight"
"[382929,630584881]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Advanced","13","Female","WB","Body Weight"
"[382929,630584882]","Clap Pull Up","https://static.strengthlevel.com/images/silhouettes/clap-pull-up-256x256.png","Elite","22","Female","WB","Body Weight"
"[382929,630584883]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Beginner","< 1","Male","WB","Body Weight"
"[382929,630584884]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Novice","8","Male","WB","Body Weight"
"[382929,630584885]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Intermediate","30","Male","WB","Body Weight"
"[382929,630584886]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Advanced","60","Male","WB","Body Weight"
"[382929,630584887]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Elite","94","Male","WB","Body Weight"
"[382929,630584888]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Beginner","< 1","Female","WB","Body Weight"
"[382929,630584889]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Novice","< 1","Female","WB","Body Weight"
"[382929,630584890]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Intermediate","22","Female","WB","Body Weight"
"[382929,630584891]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Advanced","50","Female","WB","Body Weight"
"[382929,630584892]","Squat Thrust","https://static.strengthlevel.com/images/silhouettes/squat-thrust-256x256.png","Elite","84","Female","WB","Body Weight"
"[382929,630584893]","Dumbbell Romanian Deadlift","https://static.strengthlevel.com/images/silhouettes/dumbbell-romanian-deadlift-256x256.png","Beginner","0.15x","Male","WB","Dumbbell"
"[382929,630584894]","Dumbbell Romanian Deadlift","https://static.strengthlevel.com/images/silhouettes/dumbbell-romanian-deadlift-256x256.png","Novice","0.30x","Male","WB","Dumbbell"
"[382929,630584895]","Dumbbell Romanian Deadlift","https://static.strengthlevel.com/images/silhouettes/dumbbell-romanian-deadlift-256x256.png","Intermediate","0.55x","Male","WB","Dumbbell"
"[382929,630584896]","Dumbbell Romanian Deadlift","https://static.strengthlevel.com/images/silhouettes/dumbbell-romanian-deadlift-256x256.png","Advanced","0.80x","Male","WB","Dumbbell"
"[382929,630584897]","Dumbbell Romanian Deadlift","https://static.strengthlevel.com/images/silhouettes/dumbbell-romanian-deadlift-256x256.png","Elite","1.10x","Male","WB","Dumbbell"
"[382929,630584898]","Dumbbell Romanian Deadlift","https://static.strengthlevel.com/images/silhouettes/dumbbell-romanian-deadlift-256x256.png","Beginner","0.15x","Female","WB","Dumbbell"
